trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
829,False,"{'a': 0.7, 'e': 0.034731435582359395}",20,0,35.11624013639662,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.7, 'e': 0.03471050672503116}",20,8,-0.06947985724771888,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
831,False,"{'a': 0.7, 'e': 0.03468961565679801}",20,12,13.58181015080456,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.7, 'e': 0.03466876226407682}",30,0,36.19050899084458,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
833,False,"{'a': 0.7, 'e': 0.03464794643376185}",25,14,22.742917862636027,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.7, 'e': 0.03462716805322218}",25,10,24.054476575185426,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.7, 'e': 0.03460642701029914}",25,16,15.82551359903678,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.7, 'e': 0.03458572319330373}",25,18,14.509343197561888,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.7, 'e': 0.03456505649101418}",20,0,29.537889391282402,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
838,False,"{'a': 0.7, 'e': 0.03454442679267334}",25,10,21.856866703329516,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.7, 'e': 0.034523833987986266}",30,9,16.7175027170992,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
840,False,"{'a': 0.7, 'e': 0.03450327796711771}",35,10,42.65686487771494,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.7, 'e': 0.034482758620689655}",25,17,18.603383362177624,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.7, 'e': 0.03446227583977888}",30,8,35.54609574250388,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.7, 'e': 0.034441829515914534}",30,16,23.373098142087375,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.7, 'e': 0.034421419541075714}",20,11,16.832262947926466,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.7, 'e': 0.034401045807689073}",25,7,35.12876651587164,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.7, 'e': 0.034380708208626445}",25,7,35.11810672622927,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.7, 'e': 0.034360406637202474}",25,18,12.304996386420193,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.7, 'e': 0.03434014098717226}",30,16,27.422419575049776,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.7, 'e': 0.03431991115272901}",20,6,25.426658072888454,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.7, 'e': 0.03429971702850177}",25,10,28.574830436758734,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.7, 'e': 0.03427955850955305}",20,0,-7.315915660378048,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
852,False,"{'a': 0.7, 'e': 0.03425943549137658}",30,21,18.24628300727768,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.7, 'e': 0.034239347869895034}",30,16,24.9153394709654,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.7, 'e': 0.034219295541457743}",20,14,13.555085251119607,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.7, 'e': 0.03419927840283847}",20,0,25.864605032101124,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
856,False,"{'a': 0.7, 'e': 0.034179296351233165}",20,14,9.137337965852435,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.7, 'e': 0.034159349284257755}",20,0,-11.639427662583488,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
858,False,"{'a': 0.7, 'e': 0.03413943709994594}",25,11,21.315916560037817,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.7, 'e': 0.03411955969674702}",25,7,30.846716346950707,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.7, 'e': 0.034099716973523674}",20,0,24.487813066930393,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
861,False,"{'a': 0.7, 'e': 0.03407990882954985}",20,0,30.557895969998167,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
862,False,"{'a': 0.7, 'e': 0.03406013516450858}",25,14,19.234304081033248,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.7, 'e': 0.03404039587848988}",30,16,24.3024083172192,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.7, 'e': 0.034020690871988585}",30,17,21.446713762061442,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.7, 'e': 0.034001020045902296}",20,0,29.850182123013276,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
866,False,"{'a': 0.7, 'e': 0.03398138330152924}",20,13,12.265388342514807,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.7, 'e': 0.03396178054056622}",20,0,29.817260085837024,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.7, 'e': 0.03394221166510653}",20,14,9.747353923836908,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.7, 'e': 0.033922676577637915}",20,14,12.50416636276947,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.7, 'e': 0.033903175181040524}",30,18,18.11964789046837,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.7, 'e': 0.03388370737858486}",25,19,12.16980492700397,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.7, 'e': 0.03386427307392982}",25,17,15.649042120107165,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.7, 'e': 0.03384487217112064}",35,21,21.106933691886155,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.7, 'e': 0.03382550457458692}",25,8,25.549206620574736,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.7, 'e': 0.033806170189140665}",20,15,9.77937268742145,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.7, 'e': 0.033786868919974296}",25,17,14.284608201232018,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.7, 'e': 0.033767600672658715}",25,7,31.842563191967425,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.7, 'e': 0.03374836535314135}",20,12,13.605377093651684,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.7, 'e': 0.03372916286774424}",35,13,40.86680459331333,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.7, 'e': 0.033709993123162106}",20,0,25.197216094010862,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
881,False,"{'a': 0.7, 'e': 0.03369085602646046}",25,14,21.11245032803513,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.7, 'e': 0.033671751485073696}",20,11,14.982926863469576,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.7, 'e': 0.03365267940680323}",30,17,27.394786846164838,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.7, 'e': 0.03363363969981562}",25,15,19.218115852562935,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.7, 'e': 0.033614632272640714}",20,13,12.262801608766475,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.7, 'e': 0.03359565703416979}",20,12,16.161270367954373,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.7, 'e': 0.03357671389365373}",20,0,28.05210667490898,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.7, 'e': 0.033557802760701215}",35,0,49.30127793094572,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
889,False,"{'a': 0.7, 'e': 0.033538923545276884}",20,13,12.742366751667216,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.7, 'e': 0.033520076157699544}",20,6,14.98352677107528,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
891,False,"{'a': 0.7, 'e': 0.0335012605086404}",25,8,29.83717850293105,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.7, 'e': 0.033482476509121256}",25,12,26.590383213583756,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.7, 'e': 0.033463724070512735}",30,12,28.443973330367516,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.7, 'e': 0.03344500310453256}",25,0,34.65811198246089,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
895,False,"{'a': 0.7, 'e': 0.03342631352324378}",20,12,16.79882263052876,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.7, 'e': 0.03340765523905305}",25,8,28.413926473570523,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.7, 'e': 0.033389028164708894}",35,17,29.94969826685559,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.7, 'e': 0.033370432213299994}",30,4,3.0953651318482294,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
899,False,"{'a': 0.7, 'e': 0.033351867298253506}",20,6,2.8891344398334997,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
900,False,"{'a': 0.7, 'e': 0.03333333333333333}",20,9,9.37695785237949,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
901,False,"{'a': 0.7, 'e': 0.03331483023263848}",25,14,21.592400636181537,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.7, 'e': 0.03329635791060134}",20,8,16.958230393467982,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.7, 'e': 0.033277916281986085}",30,9,15.871061871945763,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
904,False,"{'a': 0.7, 'e': 0.033259505261886965}",30,4,39.81883298166528,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.7, 'e': 0.03324112476572668}",20,8,2.0627153405638934,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
906,False,"{'a': 0.7, 'e': 0.03322277470925477}",20,16,5.923378803716881,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.7, 'e': 0.03320445500854597}",25,9,23.452212180021878,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.7, 'e': 0.0331861655799986}",25,11,22.130887031820148,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.7, 'e': 0.033167906340332974}",30,15,31.67666415709519,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.7, 'e': 0.033149677206589796}",20,14,10.1440993132383,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.7, 'e': 0.03313147809612858}",20,2,32.71225989764139,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.7, 'e': 0.033113308926626096}",20,12,16.417875871939987,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.7, 'e': 0.03309516961607476}",25,13,23.121849826732266,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.7, 'e': 0.03307706008278112}",20,11,16.81215493257403,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.7, 'e': 0.033058980245364314}",20,0,34.74430528940156,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.7, 'e': 0.03304093002275449}",30,12,35.38805843659201,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.7, 'e': 0.033022909334191324}",20,10,17.44257477963403,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.7, 'e': 0.03300491809922248}",25,12,22.68400136640054,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.7, 'e': 0.03298695623770211}",20,10,18.562434117473455,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.7, 'e': 0.03296902366978935}",25,8,32.151735735094356,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.7, 'e': 0.03295112031594684}",20,13,12.392394919455155,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.7, 'e': 0.03293324609693921}",20,0,31.06958430725471,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
923,False,"{'a': 0.7, 'e': 0.03291540093383166}",20,14,11.49686306680031,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.7, 'e': 0.03289758474798845}",30,19,20.232998539332588,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.7, 'e': 0.032879797461071454}",20,6,26.21757339094216,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.7, 'e': 0.03286203899503875}",20,13,12.69944159092131,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.7, 'e': 0.0328443092721431}",20,9,19.226547828172116,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.7, 'e': 0.032826608214930636}",20,8,15.28756277999599,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.7, 'e': 0.03280893574623933}",20,3,29.841584858809547,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.7, 'e': 0.032791291789197645}",35,21,24.164250749002125,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.7, 'e': 0.032773676267223106}",25,7,33.42432143268893,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.7, 'e': 0.03275608910402092}",25,10,23.05822788842446,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.7, 'e': 0.03273853022358256}",20,6,22.49673277710802,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.7, 'e': 0.03272099955018442}",20,8,23.485427214634473,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.7, 'e': 0.03270349700838643}",20,0,19.851837809470414,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
936,False,"{'a': 0.7, 'e': 0.03268602252303067}",25,11,1.1634598751352472,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
937,False,"{'a': 0.7, 'e': 0.03266857601924006}",20,0,30.0232359186278,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
938,False,"{'a': 0.7, 'e': 0.032651157422416956}",20,12,14.645047678263161,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.7, 'e': 0.03263376665824188}",25,15,15.527954356118535,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.7, 'e': 0.03261640365267211}",25,7,27.580254693364044,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.7, 'e': 0.03259906833194042}",25,7,35.382838400612414,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.7, 'e': 0.03258176062255373}",25,7,31.77586039437581,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.7, 'e': 0.0325644804512918}",20,12,15.789314159223832,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.7, 'e': 0.03254722774520597}",25,14,13.598757736034814,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.7, 'e': 0.03253000243161777}",20,6,22.25482971626693,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.7, 'e': 0.03251280443811776}",20,12,12.685795272854069,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.7, 'e': 0.032495633692564134}",20,2,27.012624724417343,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.7, 'e': 0.032478490123081544}",25,16,18.036923782925815,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.7, 'e': 0.032461373658059775}",20,10,-23.492790057427058,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
950,False,"{'a': 0.7, 'e': 0.03244428422615251}",30,9,19.765458203796864,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
951,False,"{'a': 0.7, 'e': 0.032427221756276076}",25,13,22.653640609259902,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.7, 'e': 0.03241018617760822}",20,8,23.5095110851599,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.7, 'e': 0.03239317741958685}",30,8,35.659361160133756,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.7, 'e': 0.0323761954119088}",20,1,21.617899153968196,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
955,False,"{'a': 0.7, 'e': 0.03235924008452868}",30,13,33.52146140706738,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.7, 'e': 0.03234231136765754}",25,8,31.68986401969705,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.7, 'e': 0.0323254091917618}",25,17,17.736267750444366,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.7, 'e': 0.03230853348756192}",25,14,19.14489886961506,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.7, 'e': 0.03229168418603133}",25,9,30.341027303286427,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.7, 'e': 0.03227486121839514}",30,21,15.128020213933123,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.7, 'e': 0.03225806451612903}",25,6,26.832920143702683,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.7, 'e': 0.03224129401095805}",25,0,40.89213996908027,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
963,False,"{'a': 0.7, 'e': 0.03222454963485545}",30,13,34.397941425535365,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.7, 'e': 0.03220783132004154}",20,10,18.462449354415366,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.7, 'e': 0.03219113899898252}",20,10,20.28066522084977,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.7, 'e': 0.03217447260438934}",25,7,37.831969483064626,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.7, 'e': 0.032157832069216574}",35,16,31.053566581686095,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.7, 'e': 0.03214121732666125}",25,14,20.19609819206861,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.7, 'e': 0.03212462831016178}",20,6,24.760545484989027,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.7, 'e': 0.03210806495339678}",20,1,30.95065690268302,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.7, 'e': 0.032091527190284}",25,13,19.363030301889104,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.7, 'e': 0.032075014954979206}",35,18,30.419500070027993,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.7, 'e': 0.03205852818187507}",20,0,26.277755116805274,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
974,False,"{'a': 0.7, 'e': 0.032042066805600074}",20,0,32.148096252137414,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
975,False,"{'a': 0.7, 'e': 0.03202563076101743}",20,7,24.24150336642712,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.7, 'e': 0.032009219983223994}",20,5,24.290886912330667,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.7, 'e': 0.031992834407549194}",20,7,26.958097834451422,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.7, 'e': 0.03197647396955397}",35,18,36.56488428148585,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.7, 'e': 0.03196013860502966}",25,8,5.379508616164486,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
980,False,"{'a': 0.7, 'e': 0.031943828249996996}",25,5,36.12836750063323,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.7, 'e': 0.031927542840705044}",20,5,25.634025066028606,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.7, 'e': 0.03191128231363014}",20,0,26.344092896598642,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
983,False,"{'a': 0.7, 'e': 0.03189504660547484}",20,0,30.041803107171003,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
984,False,"{'a': 0.7, 'e': 0.03187883565316691}",25,14,22.733704283301115,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.7, 'e': 0.03186264939385831}",20,10,19.73341507796426,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.7, 'e': 0.0318464877649241}",30,1,40.73589488787215,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.7, 'e': 0.031830350703961514}",20,14,-7.5885570271674965,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
988,False,"{'a': 0.7, 'e': 0.031814238148788886}",35,21,25.831572360442944,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.7, 'e': 0.03179815003744467}",20,0,28.071701343080992,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
990,False,"{'a': 0.7, 'e': 0.03178208630818641}",25,14,18.654949706244953,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.7, 'e': 0.031766046899489794}",20,12,15.155257252927845,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.7, 'e': 0.031750031750047626}",30,13,31.29700882383306,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.7, 'e': 0.03173404079876884}",25,14,18.01334522534385,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.7, 'e': 0.03171807398477756}",20,14,11.130311850445056,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.7, 'e': 0.031702131247412065}",20,8,21.141146352512106,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.7, 'e': 0.031686212526223896}",20,7,20.82068871501954,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.7, 'e': 0.03167031776097682}",25,7,36.35227716796224,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.7, 'e': 0.03165444689164592}",30,17,25.569251808122118,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
999,False,"{'a': 0.7, 'e': 0.03163859985841663}",20,9,19.51576345950578,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.7, 'e': 0.03162277660168379}",20,14,11.852615503570526,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1001,False,"{'a': 0.7, 'e': 0.0316069770620507}",25,7,30.13094293998476,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1002,False,"{'a': 0.7, 'e': 0.031591201180328175}",20,10,20.683007599344258,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1003,False,"{'a': 0.7, 'e': 0.03157544889753363}",20,8,21.120409931514274,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1004,False,"{'a': 0.7, 'e': 0.031559720154890156}",25,15,19.518535893754958,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'a': 0.7, 'e': 0.03154401489382559}",20,16,9.209479524844603,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.7, 'e': 0.03152833305597158}",20,12,13.780798830984647,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.7, 'e': 0.031512674583162724}",25,14,19.794048844863816,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1008,False,"{'a': 0.7, 'e': 0.0314970394174356}",25,14,19.45562350070362,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1009,False,"{'a': 0.7, 'e': 0.031481427501027934}",25,7,25.729752850067232,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1010,False,"{'a': 0.7, 'e': 0.03146583877637763}",25,13,12.994308891912336,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1011,False,"{'a': 0.7, 'e': 0.031450273186121945}",20,3,29.988110810002585,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1012,False,"{'a': 0.7, 'e': 0.03143473067309657}",20,8,20.329831926612247,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.7, 'e': 0.03141921118033474}",20,0,32.23827991737784,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
